,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,Unnamed: 0,WEIGHT,WINS,WL
14,21.0,0.9718309859154929,0.28169014084507044,2.6338028169014085,1,2.8732394366197185,0.9154929577464788,0.262169014084507,6.183098591549296,2.23943661971831,0.2944507042253521,1.1126760563380282,0.8028169014084507,0.3110281690140845,71.0,6-10,28.0,16.338028169014088,41,0.676056338028169,1.3661971830985915,Trey Lyles,1626168,0.3661971830985916,F,6.197183098591549,3.309859154929577,2016,0.3661971830985916,0.9014084507042254,1610612762,14,234,43.0,
0,27.0,1.0909090909090908,0.4415584415584416,4.896103896103896,2,1.8831168831168832,0.7142857142857143,0.32638961038961034,6.493506493506493,3.2467532467532467,0.4938701298701298,2.168831168831169,1.7402597402597402,0.5229999999999999,77.0,6-9,37.0,27.2987012987013,0,2.168831168831169,3.220779220779221,JaMychal Green,203210,-0.3636363636363637,F,8.948051948051948,7.0649350649350655,2016,0.6103896103896104,1.2207792207792207,1610612763,0,227,40.0,
1,23.0,0.19047619047619047,0.21428571428571427,2.8571428571428568,1,0.5952380952380952,0.21428571428571427,0.15476190476190474,3.595238095238096,1.380952380952381,0.3378095238095238,1.1904761904761905,0.9523809523809524,0.4424523809523809,42.0,6-10,19.0,13.214285714285715,1,1.0,2.1666666666666665,Jarell Martin,1626185,-1.6428571428571428,F,3.928571428571429,3.8571428571428568,2016,0.4047619047619048,0.6666666666666666,1610612763,1,239,23.0,
3,22.0,2.75,0.2916666666666667,1.5694444444444444,R,2.1666666666666665,0.5972222222222222,0.26761111111111113,5.0,1.625,0.3475833333333335,2.6944444444444446,2.055555555555556,0.4913333333333334,72.0,6-6,34.0,20.472222222222218,5,0.3194444444444444,2.6944444444444446,Andrew Harrison,1626150,-0.3611111111111111,G,5.902777777777778,1.8888888888888888,2016,0.7361111111111112,1.1805555555555556,1610612763,3,213,38.0,
5,26.0,1.0,0.296875,2.96875,2,2.140625,0.796875,0.3085625,5.015625,2.28125,0.4233906249999999,1.71875,1.34375,0.48384375,64.0,6-7,32.0,23.484375,8,1.078125,2.578125,James Ennis III,203516,0.703125,F,6.703125,4.046875,2016,0.71875,0.921875,1610612763,5,210,32.0,
6,35.0,1.3802816901408448,0.4084507042253521,3.1690140845070425,12,0.7605633802816901,0.2112676056338028,0.15961971830985916,8.380281690140848,3.859154929577465,0.4571549295774648,1.8309859154929575,1.1267605633802815,0.3644788732394366,71.0,6-4,35.0,27.0,9,2.3380281690140845,2.507042253521127,Tony Allen,2754,-0.1267605633802817,G-F,9.056338028169014,5.507042253521126,2016,1.6197183098591552,1.4084507042253518,1610612763,6,213,36.0,
7,29.0,6.27536231884058,0.2753623188405797,3.0434782608695654,9,6.072463768115942,2.4782608695652173,0.3796376811594201,14.623188405797103,6.72463768115942,0.4625072463768116,5.333333333333333,4.579710144927536,0.817159420289855,69.0,6-1,34.0,33.26086956521739,11,0.4492753623188406,1.826086956521739,Mike Conley,201144,2.710144927536232,G,20.507246376811594,3.4927536231884058,2016,1.3333333333333333,2.260869565217391,1610612763,7,175,35.0,
8,40.0,1.8219178082191783,0.4931506849315068,2.616438356164384,18,4.0547945205479445,1.5342465753424657,0.3544657534246575,6.712328767123287,2.643835616438356,0.3823424657534246,1.5753424657534247,1.2054794520547945,0.4047945205479453,73.0,6-6,37.0,24.671232876712327,15,0.4931506849315068,2.232876712328767,Vince Carter,1713,2.150684931506849,G-F,8.027397260273974,3.1095890410958904,2016,0.821917808219178,0.6849315068493149,1610612763,8,220,36.0,
11,25.0,0.6865671641791045,0.059701492537313425,1.164179104477612,3,5.298507462686566,2.0597014925373136,0.3406417910447761,7.388059701492537,2.7611940298507465,0.3230000000000001,0.8059701492537313,0.6417910447761194,0.2607014925373134,67.0,6-4,34.0,17.73134328358209,30,0.3283582089552239,1.3432835820895523,Troy Daniels,203584,1.3283582089552242,G,8.223880597014926,1.492537313432836,2016,0.29850746268656714,0.6716417910447762,1610612763,11,205,33.0,
12,32.0,4.567567567567568,1.337837837837838,5.45945945945946,8,3.6216216216216215,1.4054054054054057,0.34143243243243243,15.675675675675675,7.1891891891891895,0.4536891891891893,4.486486486486488,3.756756756756757,0.7609054054054052,74.0,7-1,34.0,34.135135135135144,33,0.8108108108108109,2.310810810810811,Marc Gasol,201188,0.8648648648648649,C,19.54054054054054,6.27027027027027,2016,0.9054054054054054,2.2432432432432434,1610612763,12,255,40.0,
14,35.0,1.6712328767123288,0.136986301369863,5.698630136986301,15,1.2876712328767124,0.2876712328767123,0.1757945205479452,13.205479452054794,5.931506849315069,0.4450273972602739,2.643835616438356,1.9315068493150684,0.5566849315068495,73.0,6-9,35.0,24.46575342465753,50,2.4931506849315066,1.8630136986301369,Zach Randolph,2216,1.0273972602739727,F,14.082191780821915,8.191780821917808,2016,0.5205479452054794,1.356164383561644,1610612763,14,260,38.0,
1,26.0,10.653846153846152,0.6282051282051282,3.4230769230769234,6,3.4871794871794872,1.1410256410256407,0.2964358974358973,18.397435897435894,8.294871794871796,0.4484615384615384,6.7564102564102555,5.410256410256411,0.7884615384615384,78.0,6-4,30.0,36.358974358974365,2,0.7564102564102564,1.9358974358974361,John Wall,202322,3.1666666666666665,G,23.14102564102564,4.17948717948718,2016,2.0128205128205128,4.128205128205129,1610612764,1,210,48.0,
2,24.0,3.467532467532468,0.2727272727272727,2.4285714285714284,4,7.1688311688311686,2.8961038961038965,0.4087402597402597,17.16883116883117,8.272727272727273,0.4789220779220779,4.441558441558442,3.6623376623376624,0.7589090909090909,77.0,6-5,29.0,34.922077922077925,3,0.6883116883116883,2.1948051948051948,Bradley Beal,203078,4.311688311688313,G,23.10389610389611,3.116883116883117,2016,1.0779220779220782,2.0259740259740258,1610612764,2,207,48.0,
3,27.0,1.6578947368421053,0.5526315789473685,5.078947368421051,5,2.5789473684210527,0.9342105263157896,0.3175394736842105,11.697368421052632,5.342105263157895,0.46484210526315795,2.8289473684210527,2.3684210526315788,0.6350526315789473,76.0,6-10,31.0,31.210526315789476,5,1.4078947368421053,3.3421052631578947,Markieff Morris,202693,2.3289473684210527,F,13.98684210526316,6.4868421052631575,2016,1.0789473684210529,1.6973684210526316,1610612764,3,245,45.0,
4,27.0,4.876543209876544,0.04938271604938271,2.061728395061728,7,3.111111111111111,0.9753086419753086,0.2438024691358025,6.604938271604937,2.3703703703703702,0.3155555555555555,1.8765432098765433,1.4074074074074074,0.35366666666666663,81.0,6-1,44.0,22.246913580246915,7,0.3580246913580247,1.432098765432099,Brandon Jennings,201943,-0.7777777777777778,G,7.1234567901234565,2.4197530864197527,2016,0.8641975308641975,1.5802469135802468,1610612764,4,170,37.0,
6,21.0,0.5949367088607594,0.21518987341772156,2.5316455696202533,1,2.3797468354430378,0.6835443037974683,0.21829113924050636,5.594936708860758,2.354430379746836,0.38477215189873415,1.2531645569620251,0.9493670886075948,0.3455696202531645,79.0,6-7,32.0,20.354430379746834,12,0.7721518987341772,2.4683544303797467,Kelly Oubre Jr.,1626162,-0.5316455696202531,F,6.341772151898733,3.3037974683544302,2016,0.7341772151898734,0.6329113924050633,1610612764,6,205,47.0,
7,33.0,1.4756097560975612,0.7439024390243902,7.451219512195122,9,0.024390243902439025,0.0,0.0,8.21951219512195,4.7560975609756095,0.5771585365853656,1.9390243902439024,1.2560975609756098,0.37160975609756103,82.0,6-11,33.0,31.231707317073173,13,2.902439024390244,2.5975609756097557,Marcin Gortat,101162,2.463414634146341,C,10.768292682926829,10.353658536585368,2016,0.4878048780487805,1.451219512195122,1610612764,7,240,49.0,
8,31.0,0.5,0.7297297297297297,2.621621621621621,8,1.054054054054054,0.5,0.1955675675675676,4.4459459459459465,2.3513513513513518,0.5326351351351353,0.6891891891891891,0.472972972972973,0.2081756756756757,74.0,7-0,29.0,14.41891891891892,14,0.8648648648648649,2.27027027027027,Jason Smith,201160,-0.13513513513513514,F-C,5.6756756756756745,3.4864864864864864,2016,0.28378378378378377,0.7837837837837838,1610612764,8,240,45.0,
9,24.0,1.5125,0.525,4.95,3,4.2625,1.85,0.3921374999999999,10.0375,5.175,0.5069,1.4875,1.2375,0.4263125,80.0,6-8,32.0,32.525,22,1.475,2.4125,Otto Porter Jr.,203490,2.375,F,13.4375,6.425,2016,1.45,0.55,1610612764,9,198,48.0,
11,25.0,1.6140350877192982,0.10526315789473684,1.0175438596491229,R,0.6491228070175439,0.15789473684210525,0.12864912280701754,2.5789473684210527,1.0701754385964912,0.3815087719298245,0.5789473684210527,0.4035087719298245,0.16082456140350876,57.0,6-7,24.0,12.649122807017546,31,0.43859649122807015,1.0526315789473684,Tomas Satoransky,203107,0.2631578947368421,G-F,2.701754385964912,1.4561403508771933,2016,0.456140350877193,0.6666666666666666,1610612764,11,210,33.0,
13,24.0,1.7543859649122806,0.08771929824561403,0.7017543859649122,3,1.2280701754385963,0.543859649122807,0.20696491228070174,4.473684210526316,2.0350877192982457,0.3695438596491228,0.5087719298245614,0.3859649122807017,0.18859649122807015,57.0,6-1,22.0,12.31578947368421,33,0.12280701754385966,0.9473684210526316,Trey Burke,203504,-2.8245614035087723,G,5.0,0.8245614035087719,2016,0.19298245614035087,0.8421052631578947,1610612764,13,191,35.0,
14,28.0,1.3703703703703705,0.08641975308641975,2.962962962962963,2,4.8395061728395055,1.7777777777777777,0.3323333333333332,10.432098765432098,4.641975308641976,0.4315432098765433,3.0,2.6790123456790123,0.6740123456790124,81.0,6-8,58.0,25.679012345679013,44,0.4567901234567901,1.8024691358024687,Bojan Bogdanovic,202711,-3.320987654320988,G,13.74074074074074,3.4197530864197527,2016,0.41975308641975306,1.6172839506172842,1610612764,14,225,23.0,
0,23.0,1.1111111111111112,1.0987654320987654,9.506172839506172,4,0.08641975308641975,0.02469135802469136,0.02469135802469136,11.246913580246911,5.962962962962963,0.5285802469135802,4.382716049382717,1.6913580246913582,0.3350864197530865,81.0,6-11,45.0,29.728395061728396,0,4.25925925925926,2.9259259259259265,Andre Drummond,203083,-3.3827160493827164,C,13.641975308641975,13.76543209876543,2016,1.530864197530864,1.8765432098765433,1610612765,0,279,36.0,
1,27.0,5.1923076923076925,0.09615384615384616,1.7884615384615383,5,3.5384615384615383,1.2692307692307692,0.3485192307692308,13.019230769230768,5.461538461538462,0.40415384615384603,2.6153846153846154,2.269230769230769,0.6764615384615384,52.0,6-3,29.0,27.384615384615387,1,0.40384615384615385,2.480769230769231,Reggie Jackson,202704,-4.346153846153847,G,14.461538461538463,2.1923076923076925,2016,0.6730769230769231,2.1923076923076925,1610612765,1,208,23.0,
2,24.0,2.5394736842105257,0.15789473684210525,2.5394736842105257,3,5.75,2.013157894736842,0.30309210526315783,12.210526315789476,4.868421052631579,0.3758684210526314,2.4342105263157894,2.026315789473684,0.5462236842105263,76.0,6-5,43.0,33.276315789473685,5,0.7236842105263158,1.5526315789473684,Kentavious Caldwell-Pope,203484,-1.947368421052632,G,13.776315789473687,3.263157894736842,2016,1.1710526315789471,1.131578947368421,1610612765,2,205,33.0,
4,21.0,1.3636363636363635,0.3116883116883117,1.9870129870129871,1,2.0,0.5844155844155844,0.22228571428571428,4.740259740259741,1.675324675324675,0.34433766233766233,0.6883116883116883,0.4675324675324675,0.2023896103896104,77.0,6-7,42.0,17.844155844155843,7,0.4675324675324675,1.5714285714285714,Stanley Johnson,1626169,0.03896103896103896,F,4.4025974025974035,2.4545454545454546,2016,0.7272727272727273,0.9220779220779219,1610612765,4,245,35.0,
7,30.0,0.4266666666666667,0.52,2.96,4,0.0,0.0,0.0,3.72,1.9066666666666667,0.4807599999999999,1.2533333333333334,1.0533333333333332,0.37577333333333335,75.0,6-10,41.0,15.506666666666666,12,1.48,2.2133333333333334,Aron Baynes,203382,1.8133333333333328,C-F,4.866666666666666,4.44,2016,0.22666666666666666,0.6666666666666666,1610612765,7,260,34.0,
8,27.0,2.0253164556962027,0.3164556962025317,3.6582278481012658,5,4.518987341772152,1.4936708860759491,0.3129620253164557,12.746835443037975,5.329113924050633,0.4055569620253164,2.3417721518987342,1.835443037974684,0.4937088607594937,79.0,6-9,43.0,32.49367088607595,13,0.9746835443037974,2.1265822784810124,Marcus Morris,202694,-1.3417721518987342,F,13.987341772151899,4.632911392405063,2016,0.6582278481012658,1.1012658227848102,1610612765,8,235,36.0,
9,28.0,5.1604938271604945,0.4074074074074074,2.6419753086419755,6,1.2962962962962965,0.34567901234567894,0.19341975308641976,9.246913580246913,4.061728395061729,0.4384814814814814,1.2592592592592593,0.8888888888888888,0.382716049382716,81.0,6-0,44.0,24.160493827160487,14,0.25925925925925924,1.567901234567901,Ish Smith,202397,0.6172839506172839,G,9.358024691358024,2.9012345679012346,2016,0.7530864197530864,1.3827160493827158,1610612765,9,175,37.0,
12,28.0,1.48,0.3466666666666667,4.0,5,2.2266666666666666,0.6533333333333333,0.23318666666666665,8.613333333333333,4.133333333333334,0.4506,1.5066666666666666,1.3066666666666666,0.4870133333333334,75.0,6-10,41.0,25.906666666666666,30,1.36,1.9333333333333331,Jon Leuer,202720,-1.0,F,10.226666666666668,5.36,2016,0.4133333333333333,0.88,1610612765,12,228,34.0,
13,24.0,1.7317073170731707,0.475609756097561,4.3048780487804885,5,3.829268292682927,1.329268292682927,0.3209756097560976,12.96341463414634,6.2317073170731705,0.4773048780487804,2.756097560975609,2.3170731707317067,0.7204756097560975,82.0,6-9,45.0,31.292682926829272,34,0.7682926829268293,1.6219512195121952,Tobias Harris,202699,0.0,F,16.109756097560975,5.073170731707316,2016,0.7317073170731707,1.170731707317073,1610612765,13,235,37.0,
1,31.0,1.3947368421052628,0.6973684210526315,5.407894736842105,11,4.657894736842105,1.631578947368421,0.3454999999999999,9.263157894736842,3.907894736842105,0.4169210526315789,1.973684210526316,1.7236842105263157,0.5977763157894737,76.0,6-9,44.0,30.23684210526316,2,1.1710526315789471,1.7631578947368418,Marvin Williams,101107,-0.4078947368421053,F,11.171052631578947,6.578947368421053,2016,0.7631578947368421,0.7894736842105263,1610612766,1,237,32.0,
2,25.0,1.2096774193548387,0.3709677419354839,3.7741935483870965,4,2.3548387096774195,0.6612903225806451,0.22270967741935485,7.919354838709677,3.645161290322581,0.4476451612903225,2.0806451612903225,1.7741935483870968,0.5277580645161289,62.0,6-5,35.0,18.41935483870968,3,0.4838709677419355,1.5806451612903225,Jeremy Lamb,203087,-0.6451612903225806,G,9.725806451612904,4.258064516129032,2016,0.4354838709677419,0.6451612903225806,1610612766,2,185,27.0,
3,28.0,5.922077922077923,0.37662337662337664,5.649350649350651,8,5.259740259740259,1.7532467532467533,0.3237142857142856,12.662337662337663,5.103896103896104,0.39609090909090905,3.6883116883116878,3.1558441558441563,0.7524285714285714,77.0,6-8,42.0,34.0,5,0.5974025974025974,1.4155844155844155,Nicolas Batum,201587,0.8961038961038961,G,15.116883116883116,6.246753246753247,2016,1.1168831168831168,2.51948051948052,1610612766,3,200,35.0,
4,31.0,2.58,0.06,1.24,9,1.24,0.42,0.26832,5.26,2.0,0.37456,2.36,1.82,0.5741,50.0,6-3,27.0,16.2,7,0.22,0.86,Ramon Sessions,201196,-1.6,G,6.24,1.46,2016,0.54,0.92,1610612766,4,190,23.0,
7,23.0,1.4074074074074074,0.9506172839506172,5.049382716049383,4,0.1111111111111111,0.012345679012345678,0.012345679012345678,7.62962962962963,3.641975308641976,0.4776049382716048,2.3950617283950617,1.8765432098765433,0.5571604938271605,81.0,6-7,45.0,29.086419753086425,14,1.9259259259259256,2.308641975308642,Michael Kidd-Gilchrist,203077,-0.061728395061728385,F,9.17283950617284,6.9753086419753085,2016,1.0,0.6913580246913579,1610612766,7,232,36.0,
8,27.0,5.493670886075949,0.27848101265822783,3.3291139240506333,5,7.6202531645569636,3.0379746835443036,0.392518987341772,18.341772151898734,8.139240506329116,0.44739240506329103,4.5443037974683556,3.848101265822785,0.7755949367088607,79.0,6-1,43.0,34.721518987341774,15,0.569620253164557,1.5063291139240509,Kemba Walker,202689,2.354430379746836,G,23.16455696202532,3.8987341772151898,2016,1.0759493670886076,2.1265822784810124,1610612766,8,184,36.0,
9,28.0,0.4666666666666667,0.2888888888888889,1.2666666666666666,4,0.0,0.0,0.0,2.0444444444444443,0.9777777777777776,0.3700222222222222,0.8666666666666667,0.5555555555555556,0.2262,45.0,6-11,26.0,10.8,18,0.8444444444444444,1.6222222222222222,Miles Plumlee,203101,-1.4444444444444444,C,2.5111111111111106,2.1111111111111107,2016,0.4,0.6666666666666666,1610612766,9,249,19.0,
10,31.0,1.9864864864864864,0.12162162162162166,2.216216216216216,9,3.8243243243243237,1.3783783783783785,0.3053108108108108,8.310810810810809,3.5675675675675675,0.4035945945945946,2.27027027027027,2.0270270270270268,0.6075810810810811,74.0,6-5,40.0,24.013513513513512,21,0.1891891891891892,1.2162162162162162,Marco Belinelli,201158,0.581081081081081,G-F,10.540540540540539,2.4054054054054053,2016,0.5945945945945946,0.945945945945946,1610612766,10,210,34.0,
11,31.0,1.2682926829268293,0.024390243902439025,0.8292682926829268,4,1.0731707317073171,0.4146341463414634,0.187,2.975609756097561,1.1219512195121952,0.30514634146341457,0.951219512195122,0.8048780487804879,0.3069268292682927,41.0,6-1,25.0,10.048780487804876,22,0.12195121951219512,0.4390243902439024,Brian Roberts,203148,-1.3414634146341464,G,3.463414634146341,0.951219512195122,2016,0.2195121951219512,0.6341463414634146,1610612766,11,173,16.0,
13,24.0,1.596774193548387,0.935483870967742,4.354838709677419,3,0.016129032258064516,0.0,0.0,7.145161290322582,4.080645161290323,0.5790322580645162,3.161290322580645,2.1451612903225805,0.5527580645161291,62.0,7-0,29.0,27.79032258064516,40,2.177419354838709,3.048387096774193,Cody Zeller,203469,3.3870967741935485,C,10.306451612903226,6.53225806451613,2016,1.0,1.0483870967741935,1610612766,13,240,33.0,
14,24.0,2.16,0.4533333333333333,3.72,1,4.72,1.5466666666666666,0.3076666666666666,10.693333333333333,4.266666666666667,0.3910133333333336,2.08,1.5733333333333333,0.5095333333333334,75.0,7-0,44.0,26.08,44,0.76,1.8533333333333333,Frank Kaminsky,1626163,0.5733333333333334,C,11.653333333333334,4.48,2016,0.6133333333333333,1.0133333333333334,1610612766,14,240,31.0,
