,Unnamed: 0,PLAYER,POSITION,SEASON,GP,MIN,PTS,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,HEIGHT,LOSES,NUM,OREB,PF,PLAYER_ID,PLUS_MINUS,REB,STL,TOV,TeamID,WEIGHT,WINS,AGE
4056,4056,Josh Richardson,G,2016,53.0,30.47169811320755,10.169811320754716,2.641509433962264,0.7358490566037735,2.509433962264151,1,4.283018867924528,1.4150943396226414,0.28258490566037736,9.679245283018867,3.8113207547169816,0.37496226415094336,1.4528301886792452,1.1320754716981132,0.43426415094339627,6-6,30.0,0.0,0.660377358490566,2.490566037735849,1626196,0.1509433962264151,3.169811320754717,1.1320754716981132,1.2264150943396226,1610612748,200,23.0,23.0
4057,4057,Wayne Ellington,G,2016,62.0,24.12903225806452,10.451612903225808,1.1290322580645162,0.06451612903225806,1.8387096774193548,7,6.354838709677418,2.403225806451613,0.3550000000000001,8.951612903225808,3.725806451612904,0.3915967741935484,0.6935483870967742,0.5967741935483871,0.30108064516129035,6-4,27.0,2.0,0.2903225806451613,1.1290322580645162,201961,1.3870967741935485,2.129032258064516,0.5645161290322581,0.4838709677419355,1610612748,200,35.0,29.0
4059,4059,Luke Babbitt,F,2016,68.0,15.691176470588234,4.764705882352942,0.5294117647058824,0.16176470588235295,1.897058823529412,6,3.0882352941176467,1.2794117647058822,0.39582352941176463,4.132352941176471,1.6617647058823528,0.3756470588235294,0.22058823529411764,0.16176470588235295,0.08823529411764706,6-9,33.0,5.0,0.17647058823529413,1.7352941176470589,202337,-0.14705882352941174,2.073529411764706,0.29411764705882354,0.36764705882352944,1610612748,225,35.0,28.0
4060,4060,Goran Dragic,G,2016,73.0,33.684931506849324,20.315068493150687,5.794520547945205,0.1780821917808219,2.9726027397260286,8,3.958904109589041,1.6027397260273972,0.3508082191780822,15.397260273972602,7.315068493150685,0.4693287671232877,5.1643835616438345,4.082191780821918,0.7616301369863013,6-3,33.0,7.0,0.8493150684931506,2.7260273972602738,201609,0.9178082191780822,3.8219178082191783,1.2191780821917808,2.904109589041096,1610612748,190,40.0,31.0
4061,4061,Tyler Johnson,G,2016,73.0,29.83561643835617,13.726027397260275,3.191780821917808,0.6027397260273972,3.328767123287671,2,3.4246575342465766,1.2739726027397258,0.33045205479452044,11.287671232876713,4.890410958904108,0.4210821917808219,3.4794520547945207,2.671232876712329,0.6669999999999999,6-4,38.0,8.0,0.6849315068493149,2.410958904109589,204020,0.4520547945205479,4.013698630136987,1.1506849315068493,1.2328767123287672,1610612748,186,35.0,25.0
4062,4062,Dion Waiters,G,2016,46.0,30.08695652173913,15.847826086956525,4.3478260869565215,0.43478260869565216,2.9347826086956523,4,4.673913043478262,1.8478260869565213,0.3336739130434783,14.41304347826087,6.108695652173912,0.4208043478260869,2.760869565217391,1.7826086956521738,0.5039347826086956,6-4,19.0,11.0,0.39130434782608703,2.065217391304348,203079,1.8043478260869563,3.3260869565217392,0.9130434782608696,2.239130434782609,1610612748,220,27.0,25.0
4064,4064,James Johnson,F,2016,76.0,27.447368421052627,12.828947368421053,3.6315789473684217,1.131578947368421,4.078947368421051,7,3.3684210526315788,1.1447368421052628,0.3368552631578947,10.118421052631579,4.842105263157895,0.4691184210526316,2.8289473684210527,2.0,0.5579342105263159,6-9,36.0,16.0,0.8684210526315791,2.5921052631578947,201949,1.881578947368421,4.947368421052632,1.0,2.25,1610612748,250,40.0,30.0
4065,4065,Rodney McGruder,G,2016,78.0,25.19230769230769,6.371794871794871,1.5897435897435896,0.2307692307692308,2.0769230769230766,R,2.8205128205128207,0.9358974358974358,0.2907820512820513,5.897435897435898,2.435897435897436,0.39851282051282055,0.9102564102564102,0.5641025641025641,0.2369743589743589,6-4,38.0,17.0,1.205128205128205,1.794871794871795,203585,0.08974358974358974,3.282051282051282,0.5897435897435898,0.7179487179487181,1610612748,205,40.0,25.0
4067,4067,Hassan Whiteside,C,2016,77.0,32.675324675324674,17.0,0.7402597402597403,2.090909090909091,10.324675324675324,4,0.0,0.0,0.0,12.636363636363635,7.0389610389610375,0.5487012987012987,4.6493506493506525,2.9220779220779223,0.5893376623376624,7-0,38.0,21.0,3.8051948051948052,2.935064935064935,202355,1.2467532467532467,14.129870129870133,0.7402597402597403,2.0,1610612748,265,39.0,28.0
4072,4072,Jason Terry,G,2016,74.0,18.45945945945946,4.148648648648647,1.3243243243243243,0.2702702702702703,1.2297297297297298,17,2.310810810810811,0.9864864864864864,0.3794864864864865,3.2837837837837838,1.4189189189189189,0.44167567567567545,0.3918918918918919,0.32432432432432434,0.17567567567567569,6-2,37.0,3.0,0.20270270270270271,1.2837837837837838,1891,1.445945945945946,1.4324324324324325,0.6216216216216216,0.4864864864864865,1610612749,185,37.0,39.0
4074,4074,Matthew Dellavedova,G,2016,76.0,26.144736842105264,7.592105263157895,4.697368421052632,0.0,1.618421052631579,3,2.8289473684210527,1.0394736842105263,0.3343684210526316,7.026315789473684,2.736842105263158,0.3871315789473685,1.263157894736842,1.0789473684210529,0.39780263157894735,6-4,37.0,8.0,0.3157894736842105,2.013157894736842,203521,-0.9736842105263158,1.9342105263157887,0.6973684210526315,1.75,1610612749,198,39.0,26.0
4075,4075,Michael Beasley,F,2016,56.0,16.678571428571427,9.428571428571429,0.9464285714285714,0.4821428571428572,2.7321428571428568,8,0.7678571428571429,0.32142857142857145,0.2723214285714285,7.25,3.8571428571428568,0.5161785714285713,1.875,1.3928571428571428,0.5039107142857143,6-10,33.0,9.0,0.7142857142857143,1.6428571428571428,201563,-0.7321428571428571,3.446428571428572,0.4821428571428572,1.1785714285714286,1610612749,235,23.0,28.0
4076,4076,Jabari Parker,F,2016,51.0,33.882352941176464,20.098039215686274,2.784313725490196,0.4313725490196079,4.607843137254903,2,3.4901960784313726,1.2745098039215683,0.2869215686274509,15.96078431372549,7.823529411764706,0.4897254901960783,4.2745098039215685,3.1764705882352944,0.6623333333333334,6-8,29.0,12.0,1.5490196078431373,2.176470588235294,203953,-1.6666666666666667,6.15686274509804,0.9803921568627452,1.8235294117647056,1610612749,250,22.0,22.0
4077,4077,Malcolm Brogdon,G,2016,75.0,26.38666666666667,10.226666666666668,4.226666666666667,0.16,2.2133333333333334,R,2.5733333333333333,1.04,0.3557200000000001,8.466666666666667,3.866666666666666,0.4592933333333336,1.68,1.4533333333333334,0.5306533333333334,6-5,37.0,13.0,0.6266666666666667,1.8666666666666667,1627763,1.1866666666666668,2.84,1.12,1.5066666666666666,1610612749,215,38.0,24.0
4078,4078,Greg Monroe,C,2016,81.0,22.46913580246914,11.74074074074074,2.308641975308642,0.4691358024691358,4.506172839506172,6,0.04938271604938271,0.0,0.0,8.962962962962962,4.777777777777779,0.5385061728395062,2.9506172839506166,2.185185185185185,0.6144444444444443,6-11,39.0,15.0,2.0617283950617282,2.074074074074074,202328,1.6913580246913582,6.567901234567901,1.1358024691358024,1.728395061728395,1610612749,265,42.0,27.0
4080,4080,Tony Snell,G-F,2016,80.0,29.2,8.5375,1.2,0.175,2.825,3,4.4375,1.8,0.419575,6.7625,3.075,0.4515249999999999,0.725,0.5875,0.2395875,6-7,38.0,21.0,0.275,1.5625,203503,-1.4625,3.1,0.6875,0.6875,1610612749,217,42.0,25.0
4082,4082,John Henson,C-F,2016,58.0,19.379310344827584,6.758620689655173,0.9827586206896552,1.3448275862068966,3.5,4,0.017241379310344827,0.0,0.0,5.327586206896552,2.7413793103448274,0.4862931034482758,1.8448275862068968,1.2758620689655171,0.3688103448275862,6-11,32.0,31.0,1.5862068965517242,2.603448275862069,203089,-0.8965517241379308,5.086206896551723,0.5,0.8965517241379308,1610612749,229,26.0,26.0
4083,4083,Giannis Antetokounmpo,F-G,2016,80.0,35.5875,22.9,5.425,1.8875,6.975,3,2.25,0.6125,0.2279125,15.7375,8.2,0.5108125000000001,7.65,5.8875,0.7532749999999998,6-11,38.0,34.0,1.775,3.075,203507,0.575,8.75,1.6375,2.925,1610612749,222,42.0,22.0
4084,4084,Mirza Teletovic,F,2016,70.0,16.242857142857144,6.442857142857143,0.6857142857142857,0.18571428571428567,2.157142857142857,4,4.357142857142857,1.4857142857142858,0.2796142857142856,5.9714285714285715,2.2285714285714286,0.3471857142857141,0.6428571428571429,0.5,0.20952857142857145,6-9,34.0,35.0,0.15714285714285714,1.5571428571428572,203141,1.0285714285714285,2.3142857142857145,0.17142857142857146,0.5285714285714286,1610612749,245,36.0,31.0
4086,4086,Kris Dunn,G,2016,78.0,17.064102564102562,3.756410256410257,2.41025641025641,0.4615384615384616,1.8205128205128205,R,0.9358974358974358,0.2692307692307692,0.18205128205128204,4.012820512820514,1.5128205128205128,0.3299102564102564,0.7564102564102564,0.4615384615384616,0.19465384615384607,6-4,48.0,3.0,0.3076923076923077,2.2820512820512806,1627739,-1.705128205128205,2.128205128205128,1.0,1.1410256410256407,1610612750,205,30.0,23.0
4087,4087,Brandon Rush,G-F,2016,47.0,21.936170212765962,4.1914893617021285,0.9574468085106383,0.4893617021276596,1.7659574468085106,8,2.4255319148936167,0.9361702127659576,0.28529787234042553,3.978723404255319,1.4893617021276595,0.3048510638297872,0.3829787234042553,0.2765957446808511,0.10638297872340426,6-6,32.0,4.0,0.3404255319148936,0.8936170212765957,201575,-0.851063829787234,2.106382978723404,0.4680851063829787,0.5957446808510638,1610612750,225,15.0,31.0
4088,4088,Gorgui Dieng,F-C,2016,82.0,32.390243902439025,9.951219512195124,1.9268292682926829,1.1585365853658536,5.597560975609754,3,0.5243902439024389,0.1951219512195122,0.11789024390243902,8.060975609756097,4.048780487804878,0.4962439024390244,2.0365853658536586,1.6585365853658536,0.5846585365853658,6-11,51.0,5.0,2.292682926829268,3.097560975609756,203476,0.3902439024390244,7.8902439024390265,1.0731707317073171,1.304878048780488,1610612750,240,31.0,27.0
4089,4089,Zach LaVine,G,2016,47.0,37.23404255319149,18.91489361702128,2.9574468085106385,0.2127659574468085,3.0,2,6.5957446808510625,2.5531914893617023,0.3484255319148936,15.106382978723405,6.9361702127659575,0.4441914893617019,2.9787234042553186,2.48936170212766,0.6195531914893617,6-5,31.0,8.0,0.40425531914893614,2.2127659574468086,203897,-2.48936170212766,3.404255319148936,0.8723404255319149,1.8085106382978724,1610612750,185,16.0,22.0
4090,4090,Ricky Rubio,G,2016,75.0,32.906666666666666,11.146666666666668,9.093333333333334,0.13333333333333333,3.16,5,2.6133333333333333,0.8,0.2620933333333333,8.666666666666666,3.48,0.38489333333333337,3.8,3.3866666666666667,0.7591733333333333,6-4,47.0,9.0,0.9066666666666666,2.6933333333333334,201937,-0.09333333333333334,4.066666666666666,1.7066666666666668,2.6,1610612750,190,28.0,26.0
4091,4091,Shabazz Muhammad,F,2016,78.0,19.423076923076927,9.8974358974359,0.4487179487179487,0.07692307692307693,1.7435897435897436,3,1.858974358974359,0.6282051282051282,0.2465897435897436,7.666666666666668,3.6923076923076934,0.4711410256410257,2.435897435897436,1.8846153846153848,0.5103333333333334,6-6,49.0,15.0,1.0769230769230769,1.1025641025641026,203498,-0.9743589743589745,2.8205128205128207,0.28205128205128205,0.7179487179487181,1610612750,223,29.0,24.0
4092,4092,Omri Casspi,F,2016,36.0,17.916666666666668,5.166666666666667,1.0277777777777777,0.08333333333333333,2.3611111111111107,7,1.1944444444444444,0.4166666666666667,0.2361111111111111,4.5555555555555545,2.1388888888888893,0.4898888888888889,0.8055555555555556,0.4722222222222222,0.19908333333333333,6-9,24.0,18.0,0.75,1.3888888888888888,201956,-2.8055555555555562,3.111111111111111,0.6388888888888888,0.8055555555555556,1610612750,225,12.0,29.0
4093,4093,Andrew Wiggins,F,2016,82.0,37.195121951219505,23.57317073170732,2.3048780487804885,0.36585365853658536,2.7560975609756087,2,3.524390243902439,1.2560975609756098,0.3411585365853659,19.146341463414632,8.646341463414632,0.4451097560975609,6.6097560975609735,5.024390243902438,0.7399878048780487,6-8,51.0,22.0,1.2439024390243902,2.231707317073171,203952,-0.2073170731707317,4.0,1.0,2.2804878048780486,1610612750,199,31.0,22.0
4095,4095,Karl-Anthony Towns,C,2016,82.0,36.987804878048784,25.13414634146341,2.6829268292682933,1.2560975609756098,8.670731707317072,1,3.3536585365853657,1.2317073170731707,0.35560975609756085,18.048780487804876,9.780487804878053,0.5427926829268293,5.219512195121951,4.341463414634147,0.7636707317073169,7-0,51.0,32.0,3.609756097560976,2.9390243902439024,1626157,-0.3170731707317073,12.280487804878053,0.6829268292682927,2.5853658536585367,1610612750,244,31.0,21.0
4098,4098,Nemanja Bjelica,F,2016,65.0,18.29230769230769,6.2,1.2153846153846153,0.3076923076923077,2.8769230769230765,1,2.723076923076924,0.8615384615384616,0.2772307692307692,5.476923076923077,2.323076923076924,0.4023230769230768,0.9384615384615383,0.6923076923076923,0.27718461538461536,6-10,37.0,88.0,0.8769230769230769,2.3692307692307693,202357,-0.2,3.753846153846154,0.6153846153846154,0.9076923076923076,1610612750,225,28.0,29.0
4099,4099,Randy Foye,G,2016,69.0,18.63768115942029,5.173913043478262,1.9565217391304348,0.13043478260869565,2.115942028985508,10,2.9420289855072466,0.9710144927536232,0.28710144927536224,4.7101449275362315,1.710144927536232,0.3273333333333332,0.9130434782608696,0.7826086956521741,0.3002463768115942,6-4,52.0,2.0,0.13043478260869565,1.434782608695652,200751,-2.971014492753623,2.246376811594203,0.5072463768115942,1.1594202898550725,1610612751,218,17.0,33.0
4100,4100,Sean Kilpatrick,G,2016,70.0,25.07142857142857,13.128571428571426,2.242857142857143,0.08571428571428573,3.6857142857142855,2,4.4,1.5,0.3135714285714286,10.5,4.357142857142857,0.40950000000000014,3.4571428571428573,2.914285714285714,0.6882999999999999,6-4,56.0,6.0,0.3142857142857143,1.6857142857142855,203930,-3.2,4.0,0.6428571428571429,1.9285714285714288,1610612751,219,14.0,27.0
4101,4101,Jeremy Lin,G,2016,36.0,24.5,14.527777777777779,5.111111111111111,0.3888888888888889,3.4444444444444446,6,4.333333333333333,1.6111111111111112,0.38588888888888895,11.111111111111107,4.861111111111111,0.4551944444444445,3.9166666666666665,3.1944444444444446,0.6765555555555556,6-3,23.0,7.0,0.3055555555555556,2.1944444444444446,202391,-2.333333333333333,3.75,1.1666666666666667,2.3888888888888893,1610612751,200,13.0,28.0
4102,4102,Spencer Dinwiddie,G,2016,59.0,22.576271186440678,7.322033898305085,3.135593220338983,0.3898305084745763,2.3220338983050848,2,1.7118644067796611,0.6440677966101694,0.2739830508474576,5.1186440677966125,2.2711864406779663,0.3904915254237288,2.694915254237288,2.135593220338983,0.5810338983050847,6-6,46.0,8.0,0.4576271186440678,2.016949152542373,203915,-2.220338983050848,2.7796610169491527,0.7457627118644068,1.11864406779661,1610612751,200,13.0,24.0
4104,4104,Brook Lopez,C,2016,75.0,29.68,20.52,2.3466666666666667,1.653333333333333,3.76,8,5.16,1.7866666666666666,0.3070533333333333,15.626666666666667,7.4,0.4704533333333331,4.8533333333333335,3.933333333333333,0.77248,7-0,55.0,11.0,1.6133333333333333,2.56,201572,-2.1066666666666665,5.373333333333332,0.5066666666666667,2.453333333333333,1610612751,268,20.0,29.0
4105,4105,Joe Harris,F-G,2016,52.0,21.923076923076927,8.23076923076923,1.0384615384615383,0.15384615384615385,2.519230769230769,2,4.25,1.6346153846153846,0.3765192307692307,6.961538461538463,2.9615384615384617,0.3987500000000001,0.9423076923076924,0.6730769230769231,0.2375,6-6,42.0,12.0,0.3076923076923077,2.3269230769230766,203925,-5.461538461538462,2.8269230769230766,0.5769230769230769,1.0576923076923077,1610612751,219,10.0,25.0
4108,4108,Isaiah Whitehead,G,2016,73.0,22.534246575342465,7.438356164383562,2.6301369863013697,0.4931506849315068,2.0821917808219177,R,2.041095890410959,0.6027397260273972,0.2244109589041096,6.958904109589041,2.794520547945205,0.4138219178082191,1.547945205479452,1.2465753424657535,0.3938356164383562,6-4,56.0,15.0,0.4383561643835616,2.3972602739726026,1627785,-1.6164383561643836,2.52054794520548,0.5753424657534246,1.9452054794520548,1610612751,213,17.0,22.0
4109,4109,Caris LeVert,G-F,2016,57.0,21.63157894736842,8.210526315789473,1.9298245614035088,0.14035087719298245,2.8947368421052637,R,3.2280701754385963,1.0350877192982455,0.3240701754385964,6.666666666666668,3.0,0.4400350877192983,1.631578947368421,1.1754385964912282,0.393719298245614,6-7,42.0,22.0,0.4035087719298245,1.5964912280701755,1627747,-1.5964912280701755,3.2982456140350878,0.8596491228070176,1.0350877192982455,1610612751,203,15.0,22.0
4110,4110,Rondae Hollis-Jefferson,F,2016,78.0,22.58974358974359,8.653846153846152,1.9743589743589745,0.5641025641025641,4.564102564102563,1,0.8589743589743589,0.19230769230769232,0.10255128205128207,6.948717948717951,3.0128205128205128,0.4356282051282052,3.243589743589743,2.435897435897436,0.5944999999999999,6-7,59.0,24.0,1.2307692307692308,2.269230769230769,1626178,-3.3846153846153846,5.7948717948717965,1.0512820512820509,1.4871794871794872,1610612751,214,19.0,22.0
4111,4111,Trevor Booker,F,2016,71.0,24.74647887323944,9.985915492957746,1.9436619718309853,0.39436619718309857,6.028169014084507,6,1.0985915492957747,0.35211267605633795,0.18545070422535206,8.32394366197183,4.295774647887323,0.5037746478873238,1.5492957746478873,1.0422535211267605,0.4042253521126761,6-8,53.0,35.0,2.0140845070422535,2.140845070422535,202344,-4.704225352112676,8.04225352112676,1.056338028169014,1.7887323943661972,1610612751,228,18.0,29.0
4112,4112,Justin Hamilton,C,2016,64.0,18.375,6.90625,0.859375,0.671875,2.984375,2,2.8125,0.859375,0.26243750000000005,5.921875,2.71875,0.429796875,0.8125,0.609375,0.255234375,7-0,50.0,41.0,1.109375,1.421875,203120,-4.546875,4.09375,0.453125,0.671875,1610612751,255,14.0,27.0
4116,4116,Courtney Lee,G,2016,77.0,31.948051948051948,10.844155844155843,2.3246753246753253,0.3116883116883117,2.6753246753246747,8,3.493506493506493,1.4025974025974026,0.4006753246753248,9.142857142857142,4.1688311688311686,0.4514285714285715,1.2727272727272727,1.103896103896104,0.3811688311688312,6-5,48.0,5.0,0.6883116883116883,1.8311688311688312,201584,-3.0259740259740258,3.3636363636363638,1.051948051948052,0.8961038961038961,1610612752,200,29.0,31.0
4117,4117,Kristaps Porzingis,F,2016,66.0,32.81818181818182,18.12121212121212,1.4696969696969695,1.9545454545454544,5.5151515151515165,1,4.757575757575758,1.6969696969696968,0.3119393939393939,14.924242424242426,6.712121212121213,0.4411515151515151,3.8181818181818175,3.0,0.6349848484848486,7-3,40.0,6.0,1.6818181818181819,3.696969696969697,204001,-1.5,7.196969696969697,0.7121212121212122,1.7878787878787878,1610612752,240,26.0,21.0
